screen_name	id	description	url
FireBernstein	3016240443	Having high ratings and hosting a charity poker tourney once a year shouldn't preclude you from being a responsible broadcaster. Radio host at The Score 670 AM	http://twitter.com/FireBernstein
Vigiglobe	270464777	#Realtime #SocialMedia Analytics for all! Real-Time #Marketing #OnlineReputation #SocialTV #SMA #DeepLearning. Get #WIZR with social!	http://twitter.com/Vigiglobe
KendizzzlesGirl	911619744	// bold fearless strong //	http://twitter.com/KendizzzlesGirl
forsythherald	229508697	Forsyth County's largest weekly newspaper circulation.	http://twitter.com/forsythherald
ItalianMomsArt	3063812500	Mother, Author, Italian Moms - Spreading Their Art to Every Table	http://twitter.com/ItalianMomsArt
caddyofeaston	80342176	Follow us to stay updated on top news about Cadillac, as well as Dealership Specials, Giveaways & Events. Happy tweeting!	http://twitter.com/caddyofeaston
robertparkerre	276343147	Realtor   @ClimbSF   Berkeley, Albany, El Cerrito, Kensington, Oakland   Robert@climbsf.com   BRE 01923837	http://twitter.com/robertparkerre
jacobsalamon	16392440	Entrepreneur, filmmaker, designer, musician, technologist. CEO @Wisecrack, founding team @Bazaarvoice. Endlessly curious, effortlessly inspired.	http://twitter.com/jacobsalamon
LauraleeB4real	583006646	Follow me: https://t.co/v1wNSTZZPl	http://twitter.com/LauraleeB4real
DeltaDentalMN	82388639	Delta Dental of Minnesota has provided quality, affordable dental benefit plans for Minnesotans for 40 years. RT does not = endorsement.	http://twitter.com/DeltaDentalMN
tommarks80	387184110	Campaign Manager, Pol & Gov Affairs @DeBerryGroup, Louisiana Born & Texas Raised Conservative Catholic, UTSA Alum, Metalhead, & Foodie. Married to Yvonne	http://twitter.com/tommarks80
KIMANG321	604150643	Happily married to my soulmate with 3 beautiful kids!	http://twitter.com/KIMANG321
DispatchDemon	28849890	#PTSD Survivor. #Veteran. Public Safety Career. Fire, LEO, EMS. Night Shift!	http://twitter.com/DispatchDemon
FreedomNJ	24811659	NJ Conservative, #TEAParty organizer, Business Analyst, Coder, Conservative Policy fanatic, Transportation, Economic Growth, #NJ #NJTCOT #TCOT	http://twitter.com/FreedomNJ
casper32	17878065	Smart Computer Geek, Twitterer, Marketer and Entrepreneur. Enjoy Comedy Night Out	http://twitter.com/casper32
SkinCancerOrg	43386507	Our mission is to decrease the incidence of skin cancer through education, medical training, and research.	http://twitter.com/SkinCancerOrg
motokorich	52089472	NYT Tokyo bureau chief covering Japan & Korean peninsula. Asking WWWWW & H. Mom, wife, book & binge TV fiend. https://t.co/gCOMIJeiE2	http://twitter.com/motokorich
SMcphersonBooks	260938762	Author, dancer, joker! Dip me in a jar of dreams. Check out 'At Water's Edge' AVAILABLE NOW! https://t.co/RnbJeRKGeV The start to a jaw dropping saga!!	http://twitter.com/SMcphersonBooks
Shaklee_Sucscse	3008116924	I teach Shaklee reps how to market their business on  the internet for faster success. Feel free to connect here https://t.co/t62dmYuTUB …	http://twitter.com/Shaklee_Sucscse
hodewu_s	780735523841187840	Simple Life but principled	http://twitter.com/hodewu_s
midwestlanguage	76418973	In-house FR to EN translator.  Obsessed with language. Native speaker of British English, immersed in American English since 1991. All tweets are my own views.	http://twitter.com/midwestlanguage
lizcgoodwin	24965555	Reporter for Yahoo News. Survived Campaign 2016. lizgood@yahoo-inc.com	http://twitter.com/lizcgoodwin
SpornakDorothy	713940483798466561	If I die, tell @Wikileaks that #Hillary2016 did it! #Killary #ClintonBodyBags	http://twitter.com/SpornakDorothy
Ms5stars	54442078	Snapchat--margarita4rita ..#KingdomWoman #OccupationalTherapy Themboyzmama	http://twitter.com/Ms5stars
SpiderMBB	38472143	Official twitter account for the University of Richmond Men's Basketball Program. Follow on Insta @SpiderMBB.	http://twitter.com/SpiderMBB
DCDNorthAmerica	2342283572	Delivering Mission Critical Information to the                                                    North American Data Center Market	http://twitter.com/DCDNorthAmerica
monique_tuzon06	207796953	Miss Asia Carolina's 2012	http://twitter.com/monique_tuzon06
beachbndnc	263793677	Just livin life. Big time sports fan, Steelers, Nc STATE #gowolfpack. If im not watchin sports i prefer to be on the beach	http://twitter.com/beachbndnc
zacharynashh	1240147644	If your dreams don't scare you, they aren't big enough FSU Men's Lacrosse ΠΚΦ #AllGlorytoGod	http://twitter.com/zacharynashh
SamDayharsh	486443164	Online entrepreneur, passionate about creating info-products and automation tools to make more money on autopilot!	http://twitter.com/SamDayharsh
rossdawson	15184929	Futurist, Keynote Speaker, Author and Founding Chairman of Advanced Human Technologies Group of companies.	http://twitter.com/rossdawson
crazyykea	2764172903	Hopey❣	http://twitter.com/crazyykea
Mariane_Ayache	2464703782	مخلوقون من نطفة و أصلنا من طين و أرقى ثيابنا من دودة و أشهى طعامنا من نحلة و مطار سفرنا تحت الارض... فلماذا التكبر ؟؟ @marianeayache2	http://twitter.com/Mariane_Ayache
jenay23	53589749	birthday January 23rd  Massage therapist in progress March Graduation  C/O 2016	http://twitter.com/jenay23
ObservingSpace	1041442471	Explore #Earth & #space through news, photos, & videos #aurora #apod #comet #67p #ceres #iss #pluto #moon #milkyway #space #sun	http://twitter.com/ObservingSpace
morganpehme	24129316	Writer, filmmaker, executive director of @effectiveny. Co-host & producer of @effectiveonair on @am970theanswer & @WVOXRADIO. @PIX11News political contributor.	http://twitter.com/morganpehme
RaynardJohnson	68342974	Your place for hand-picked, progressive information devoted to contemporary issues / events in SW ATL.	http://twitter.com/RaynardJohnson
worldenrichment	631478981	We provide the highest quality experiential and immersive learning programs for families.	http://twitter.com/worldenrichment
shelbao85	2955253718	Child and family policy advocate, research nerd and Red Sox fan. All views are my own.	http://twitter.com/shelbao85
gymappleby	1069507758	DFS-NFL & NBA and all around sports junkie. My girls are my world!!! Redskins, Phillies, 76ers, Flyers, and Penn State fan!	http://twitter.com/gymappleby
22adz	338209298	arsenal fc/ brisbane roar fc/ canterbury-bankstown bulldogs/ boston bruins/ red sox	http://twitter.com/22adz
RosoPeterson	779451468608831488	A Syrian world renowned scholar rising against the Assad regime & ISIS. Sayyid, & a sufi leader; a public speaker in Arabic & English. Recently lives in exile.	http://twitter.com/RosoPeterson
boothSEI	2561984358	The Social Enterprise Initiative supports the social impact aspirations of students & alumni & furthers research on how institutions help solve global problems.	http://twitter.com/boothSEI
RockHillSCCity	264260714	The official twitter feed of Rock Hill, South Carolina.	http://twitter.com/RockHillSCCity
Project_Trend	2185087603	Breaking news covering business, pop-culture, trendsetters around the globe, and all things awesome.	http://twitter.com/Project_Trend
caylieflaig	733138176617897984	Senior ad major at @USouthFlorida // Social Media + Marketing Coordinator at @DealerWizard // Wife, explorer & artist — walking by faith & living through grace	http://twitter.com/caylieflaig
TracyLynners	14126774	I'm just me, what can you say. Try my best to be authentic & honest. I'm passionate about bringing awareness & an end to sexual exploitation/human trafficking!	http://twitter.com/TracyLynners
PlatinumRec0rds	63316470	Online dj store carrying Pro audio, Lighting, Studio Gear and acessories, Music Vinyl and much more dj equipment	http://twitter.com/PlatinumRec0rds
LMHernandez17	778839780	I'm a writer, graphic designer, illustrator, photographer & aspiring author. Favorite authors are: J. Austen, Tolkien, C.S. Lewis, C. Bronte, & A. Bradstreet.	http://twitter.com/LMHernandez17
tablespoon	17946922	Over 25,000 of the best recipes around - from kitchen-tested to home-tested. Tweeted by Tablespoon editors.	http://twitter.com/tablespoon
NeodotcoM	24274715	Author, Mathematician, Musician, Part-Time Porn Star, Future Philanthropist, Spiritual Architect, Amatuer Alchemist, Chicago Superhero	http://twitter.com/NeodotcoM
PFEAMorin	89248172	We are all in this together. An enthusiastic and optimistic supporter of partnering with patients and families in the transformation of our health care system.	http://twitter.com/PFEAMorin
65sedan	146870787	We take a creative approach to finding subjects for our Clients.. Specialinzing in hard to find persons for over 15 years! ICU Investigations -Atlanta	http://twitter.com/65sedan
RckyMtnModerate	1004312185	Constitution libertarian, global traveler, #2A, freedom & liberty, small gov't, deficit control, personal responsibility, SaaS exec, ♀ Harley owner, free will	http://twitter.com/RckyMtnModerate
siobhangg	275992796	VP Business Development @InnoCentive; Helping companies & #nonprofits #crowdsource solutions to their problems thru #challenges. Views my own.	http://twitter.com/siobhangg
RUSHCLUBNATION	1691942652	Intense head to head competition. Sorted by weight divisions to find real gladiators. Returning champions come back to defend their RUSH CLUB title. What a RUSH	http://twitter.com/RUSHCLUBNATION
shane_oleary	222795096	Co-founder of @c2worldwide - an IT and Project Mgt training company and @pubble_co - a Q&A plugin for your site that organizes the questions for your products.	http://twitter.com/shane_oleary
AJMertz	98487876	#Q13FOX Reporter, Husband, Florida Gator, & 2012 Fantasy Football Champion. Instagram: AdamMertz FB: https://t.co/S1GodYmAqu	http://twitter.com/AJMertz
crystalscott	14989313	Actress & filmmaker. Making my first feature film based on award-winning short Girl Clown. https://t.co/EfHmNZvBvG #WomeninFilm	http://twitter.com/crystalscott
JCameronMorris	16821308	Daily upload [CC] at 7pm GMT. #YouTuber who happens to be #deaf. #DeafTalent. #CaptionsMatter to me. ❤️ #DeafCulture #DeafCommunity #SignLanguage  #DeafYouTuber	http://twitter.com/JCameronMorris
rosalindearmige	398157508	Happily married with one daughter,assistant practitioner, worked in mental health for 36 years.Hobbies walking dog, gym,cooking and family time.	http://twitter.com/rosalindearmige
1BlackGSD	450661797	Practitioner of Life, liberty and the pursuit of happiness with an unhealthy level of hatred for the word can't. Info addict. I dig dogs. #BuyLocal #BUCN	http://twitter.com/1BlackGSD
Boiseweekly	8292702	Idaho's only independent news, opinion, arts and entertainment alt-weekly media.	http://twitter.com/Boiseweekly
chloe_metzger	623173925	Beauty editor @StyleCaster, previously @Allure_Magazine. Often mistaken for Tom Hanks. [Snappychatty: chlomygosh]	http://twitter.com/chloe_metzger
totallyshredded	575699023	4F's of life: Faith, Family, Fellowship, & Friends, Christian, James 4:7, Trust Jesus, Read the Bible, Do what it says #ProLife #BikeMS #2a #10a #ProIsrael	http://twitter.com/totallyshredded
merrimanmktg	114639100	Marketing Director at @ModernAdvsr, Co-founder of @AdmnSlayr, #INTJ, technology enthusiast.	http://twitter.com/merrimanmktg
BennelIan	4406768774	CPA model member/author/user wikipedia org. member of constitutional org member of foreign language community  https://t.co/vD4NDzLYdX  https://t.co/4hE6b4umhD	http://twitter.com/BennelIan
TLJEnt	400435654	Producer, Music Engineer, BeatMaker. Contact tljmusicbeats@gmail.com	http://twitter.com/TLJEnt
FirstDataPRO	2930762464	We work with the biggest & best restaurants/bars etc in & around Chicago. If we can't beat your rate, we will give you $500! Contact 847-607-9584 for your rate!	http://twitter.com/FirstDataPRO
DrKarinAnderson	85891730	Psychologist/Author/Speaker/Musician. Relationship Expert specializing in dating~identity development~family systems. Refused to settle and married The One!	http://twitter.com/DrKarinAnderson
RafaelRomoCNN	36480504	CNN en español Anchor/Correspondent	http://twitter.com/RafaelRomoCNN
JustFiBi	65850982	Connecting Mobile #Consumers with #LocalBusiness. Prepare Your #Business watch a short video about our #OnlineBusiness #Directory  #ShopLocalAmerica	http://twitter.com/JustFiBi
KeepItReel46	1534699387	Isn't it funny how day by day nothing changes, but when you look back..everything is different... - CS Lewis	http://twitter.com/KeepItReel46
Yessenia_FRAZIE	2343864674	Human Rights	http://twitter.com/Yessenia_FRAZIE
LOCALPGHRAPPER	528927924	Your Local PGH Rapper!!! I be tweetstylin sometimes but all in all im just a yinzer tryna be a benzer #theINNCrowd	http://twitter.com/LOCALPGHRAPPER
digeronimoMD	2327337469	Advanced Plastic & Reconstructive Surgery   Make your reservation today: (305) 932-5557  Ask about our special offers!	http://twitter.com/digeronimoMD
nodebotanist	31204696	Looking for DevRel work. NodeBots addict/author. @tesselproject OSS committee. EE @ASU. Autistic Goth Enby 🏳️‍🌈. Attempted/Alleged Intersectional Feminist.	http://twitter.com/nodebotanist
_danlynnlucas	27695800	I'm a trained storm spotter for #HUN NWS.A fan of public safety,comic & scifi. I'm also a Christian. #ncis #alwx	http://twitter.com/_danlynnlucas
jmac_digital	236693237	'Website Detective', thinker, developer, problem solver, nerd. Thoughts are mine.	http://twitter.com/jmac_digital
DenBoomer1	22255182	Educator, Group Facilitator, Activist, Coach, Blessed & Highly Favored Father, Grandfather & young Great - Grandfather	http://twitter.com/DenBoomer1
sadieraeandco	901020379	A curated life map for NYC dwellers. A virtual guide to everything we love eating, wearing, seeing and doing in the greatest city in the world.	http://twitter.com/sadieraeandco
